program_id,program_name,department_code,department_name,section,fund_type,fiscal_year,amount,positions,positions_temp,ceiling,allocation_type,category,subcategory,notes,fund_category,amount_millions,is_capital,pct_of_total,pct_of_dept,dept_rank,overall_rank,cost_per_position
HMS229,HAWAII PUBLIC HOUSING AUTHORITY ADMINISTRATION,HMS,Department of Human Services,Operating,A,2026,502838.0,5.0,3.0,,,Human Services,,,General Funds,0.502838,False,0.0,0.01,59,536,100568.0
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,Department of Human Services,Operating,P,2026,30237.0,226.57,0.0,,,Human Services,,,Other Federal Funds,0.030237,False,0.0,0.0,64,604,133.0
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,Department of Human Services,Operating,N,2026,26545359.0,226.57,0.0,,,Human Services,,,Federal Funds,26.545359,False,0.11,0.55,20,121,117162.0
HMS236,CASE MANAGEMENT FOR SELF-SUFFICIENCY,HMS,Department of Human Services,Operating,A,2026,19875373.0,287.43,0.0,,,Human Services,,,General Funds,19.875373,False,0.09,0.41,23,160,69149.0
HMS237,EMPLOYMENT AND TRAINING,HMS,Department of Human Services,Operating,N,2026,2575945.0,,,,,Human Services,,,Federal Funds,2.575945,False,0.01,0.05,49,409,
HMS237,EMPLOYMENT AND TRAINING,HMS,Department of Human Services,Operating,A,2026,469505.0,,,,,Human Services,,,General Funds,0.469505,False,0.0,0.01,60,539,
HMS238,DISABILITY DETERMINATION,HMS,Department of Human Services,Operating,N,2026,8859927.0,50.0,0.0,,,Human Services,,,Federal Funds,8.859927,False,0.04,0.18,36,239,177199.0
HMS301,CHILD PROTECTIVE SERVICES,HMS,Department of Human Services,Operating,A,2026,50570717.0,303.75,0.0,,,Human Services,,,General Funds,50.570717,False,0.22,1.05,10,70,166488.0
HMS301,CHILD PROTECTIVE SERVICES,HMS,Department of Human Services,Operating,N,2026,49452950.0,84.75,0.0,,,Human Services,,,Federal Funds,49.45295,False,0.21,1.03,11,72,583516.0
HMS301,CHILD PROTECTIVE SERVICES,HMS,Department of Human Services,Operating,B,2026,6124053.0,1.0,0.0,,,Human Services,,,Special Funds,6.124053,False,0.03,0.13,40,290,6124053.0
HMS301,CHILD PROTECTIVE SERVICES,HMS,Department of Human Services,Operating,P,2026,400000.0,84.75,0.0,,,Human Services,,,Other Federal Funds,0.4,False,0.0,0.01,61,548,4720.0
HMS302,GENERAL SUPPORT FOR CHILD CARE,HMS,Department of Human Services,Operating,A,2026,2840528.0,38.92,0.0,,,Human Services,,,General Funds,2.840528,False,0.01,0.06,48,395,72984.0
HMS302,GENERAL SUPPORT FOR CHILD CARE,HMS,Department of Human Services,Operating,N,2026,14137770.0,38.08,0.0,,,Human Services,,,Federal Funds,14.13777,False,0.06,0.29,32,191,371265.0
HMS303,CHILD PROTECTIVE SERVICES PAYMENTS,HMS,Department of Human Services,Operating,A,2026,48265586.0,,,,,Human Services,,,General Funds,48.265586,False,0.21,1.0,13,77,
HMS303,CHILD PROTECTIVE SERVICES PAYMENTS,HMS,Department of Human Services,Operating,N,2026,31542000.0,,,,,Human Services,,,Federal Funds,31.542,False,0.14,0.66,15,103,
HMS305,CASH SUPPORT FOR CHILD CARE,HMS,Department of Human Services,Operating,A,2026,57811811.0,,,,,Human Services,,,General Funds,57.811811,False,0.25,1.2,9,63,
HMS305,CASH SUPPORT FOR CHILD CARE,HMS,Department of Human Services,Operating,N,2026,69565754.0,,,,,Human Services,,,Federal Funds,69.565754,False,0.3,1.45,8,52,
HMS401,HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,A,2026,1031466906.0,,,,,Human Services,,,General Funds,1031.466906,False,4.42,21.47,2,3,
HMS401,HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,B,2026,230000000.0,,,,,Human Services,,,Special Funds,230.0,False,0.99,4.79,3,23,
HMS401,HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,N,2026,2291497122.0,,,,,Human Services,,,Federal Funds,2291.497122,False,9.83,47.7,1,1,
HMS401,HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,P,2026,15798564.0,,,,,Human Services,,,Other Federal Funds,15.798564,False,0.07,0.33,31,184,
HMS401,HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,U,2026,6781921.0,,,,,Human Services,,,Interdepartmental Transfers,6.781921,False,0.03,0.14,39,274,
HMS501,IN-COMMUNITY YOUTH PROGRAMS,HMS,Department of Human Services,Operating,A,2026,10764943.0,19.5,1.0,,,Human Services,,,General Funds,10.764943,False,0.05,0.22,33,215,552048.0
HMS501,IN-COMMUNITY YOUTH PROGRAMS,HMS,Department of Human Services,Operating,N,2026,2050000.0,1.0,0.5,,,Human Services,,,Federal Funds,2.05,False,0.01,0.04,50,433,2050000.0
HMS503,HAWAII YOUTH CORRECTIONAL FACILITY (HYCF),HMS,Department of Human Services,Operating,A,2026,9992933.0,90.0,0.0,,,Human Services,,,General Funds,9.992933,False,0.04,0.21,35,225,111033.0
HMS503,HAWAII YOUTH CORRECTIONAL FACILITY (HYCF),AGS,Department of Accounting and General Services,Capital Improvement,C,2026,3720000.0,90.0,0.0,,,Human Services,,,General Obligation Bond Fund,3.72,True,0.02,0.78,27,364,41333.0
HMS555,OFFICE OF WELLNESS AND RESILIENCE,HMS,Department of Human Services,Operating,A,2026,1346000.0,12.0,0.0,,,Human Services,,,General Funds,1.346,False,0.01,0.03,53,463,112167.0
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,Department of Human Services,Operating,P,2026,1321390.0,10.02,3.0,,,Human Services,,,Other Federal Funds,1.32139,False,0.01,0.03,54,466,131875.0
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,Department of Human Services,Operating,U,2026,387560.0,10.02,3.0,,,Human Services,,,Interdepartmental Transfers,0.38756,False,0.0,0.01,62,551,38679.0
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,Department of Human Services,Operating,R,2026,10000.0,10.02,3.0,,,Human Services,,,Private Contributions,0.01,False,0.0,0.0,65,608,998.0
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,Department of Human Services,Operating,N,2026,838010.0,10.02,3.0,,,Human Services,,,Federal Funds,0.83801,False,0.0,0.02,56,507,83634.0
HMS601,ADULT PROTECTIVE AND COMMUNITY SERVICES,HMS,Department of Human Services,Operating,A,2026,6875326.0,69.48,0.0,,,Human Services,,,General Funds,6.875326,False,0.03,0.14,38,271,98954.0
HMS605,COMMUNITY-BASED RESIDENTIAL & MEDICAID FACILITY SUPPORT,HMS,Department of Human Services,Operating,A,2026,17810955.0,,,,,Human Services,,,General Funds,17.810955,False,0.08,0.37,27,172,
HMS777,OFFICE ON HOMELESSNESS AND HOUSING SOLUTIONS,HMS,Department of Human Services,Capital Improvement,C,2026,24400000.0,8.0,0.0,,,Human Services,,,General Obligation Bond Fund,24.4,True,0.1,0.51,21,134,3050000.0
HMS777,OFFICE ON HOMELESSNESS AND HOUSING SOLUTIONS,HMS,Department of Human Services,Operating,A,2026,611040.0,8.0,0.0,,,Human Services,,,General Funds,0.61104,False,0.0,0.01,58,526,76380.0
HMS802,VOCATIONAL REHABILITATION,HMS,Department of Human Services,Operating,W,2026,2000000.0,75.27,2.0,,,Employment,,,Revolving Funds,2.0,False,0.01,0.04,51,438,26571.0
HMS802,VOCATIONAL REHABILITATION,HMS,Department of Human Services,Operating,N,2026,19176876.0,75.27,2.0,,,Employment,,,Federal Funds,19.176876,False,0.08,0.4,25,165,254774.0
HMS802,VOCATIONAL REHABILITATION,HMS,Department of Human Services,Operating,A,2026,5056561.0,40.73,2.0,,,Employment,,,General Funds,5.056561,False,0.02,0.11,42,312,124148.0
HMS888,COMMISSION ON THE STATUS OF WOMEN,HMS,Department of Human Services,Operating,A,2026,184462.0,2.0,1.0,,,Individual Rights,,,General Funds,0.184462,False,0.0,0.0,63,578,92231.0
HMS901,GENERAL SUPPORT FOR SOCIAL SERVICES,HMS,Department of Human Services,Operating,A,2026,4287230.0,33.5,0.0,,,Human Services,,,General Funds,4.28723,False,0.02,0.09,44,340,127977.0
HMS901,GENERAL SUPPORT FOR SOCIAL SERVICES,HMS,Department of Human Services,Operating,N,2026,3246986.0,9.5,0.0,,,Human Services,,,Federal Funds,3.246986,False,0.01,0.07,46,380,341788.0
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,N,2026,96345000.0,162.13,16.5,,,Human Services,,,Federal Funds,96.345,False,0.41,2.01,5,43,594245.0
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,B,2026,30104367.0,5.37,4.5,,,Human Services,,,Special Funds,30.104367,False,0.13,0.63,16,107,5606027.0
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,A,2026,16133771.0,141.5,4.5,,,Human Services,,,General Funds,16.133771,False,0.07,0.34,30,180,114020.0
HMS902,GENERAL SUPPORT FOR HEALTH CARE PAYMENTS,HMS,Department of Human Services,Operating,P,2026,1200000.0,162.13,16.5,,,Human Services,,,Other Federal Funds,1.2,False,0.01,0.02,55,473,7401.0
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,Department of Human Services,Operating,N,2026,95422009.0,46.7,0.0,,,Human Services,,,Federal Funds,95.422009,False,0.41,1.99,6,44,2043298.0
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,Department of Human Services,Operating,P,2026,19560000.0,46.7,0.0,,,Human Services,,,Other Federal Funds,19.56,False,0.08,0.41,24,164,418844.0
HMS903,GENERAL SUPPORT FOR SELF-SUFFICIENCY SERVICES,HMS,Department of Human Services,Operating,A,2026,48609196.0,51.3,0.0,,,Human Services,,,General Funds,48.609196,False,0.21,1.01,12,75,947548.0
HMS904,GENERAL ADMINISTRATION - DHS,HMS,Department of Human Services,Operating,A,2026,18703261.0,159.59,8.0,,,Human Services,,,General Funds,18.703261,False,0.08,0.39,26,166,117196.0
HMS904,GENERAL ADMINISTRATION - DHS,HMS,Department of Human Services,Operating,N,2026,17288921.0,39.41,8.0,,,Human Services,,,Federal Funds,17.288921,False,0.07,0.36,29,176,438694.0
HMS904,GENERAL ADMINISTRATION - DHS,HMS,Department of Human Services,Capital Improvement,C,2026,10000000.0,39.41,8.0,,,Human Services,,,General Obligation Bond Fund,10.0,True,0.04,0.21,34,224,253743.0
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND EFFECTIVENESS",HRD,Department of Human Resources Development,Operating,A,2026,28276844.0,89.0,0.0,,,Government Operations,,,General Funds,28.276844,False,0.12,76.32,1,113,317717.0
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND EFFECTIVENESS",HRD,Department of Human Resources Development,Operating,B,2026,700000.0,89.0,0.0,,,Government Operations,,,Special Funds,0.7,False,0.0,1.89,4,522,7865.0
HRD102,"WORKFORCE ATTRACTION, SELECTION, CLASSIFICATION, AND EFFECTIVENESS",HRD,Department of Human Resources Development,Operating,U,2026,5178161.0,2.0,0.0,,,Government Operations,,,Interdepartmental Transfers,5.178161,False,0.02,13.98,2,310,2589080.0
HRD191,SUPPORTING SERVICES – HUMAN RESOURCES DEVELOPMENT,HRD,Department of Human Resources Development,Operating,A,2026,2897063.0,12.0,0.0,,,Government Operations,,,General Funds,2.897063,False,0.01,7.82,3,390,241422.0
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,AGS,Department of Accounting and General Services,Capital Improvement,C,2026,8000000.0,34.5,23.5,,,Health,,,General Obligation Bond Fund,8.0,True,0.03,1.68,15,249,231884.0
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,Department of Health,Operating,A,2026,33001090.0,237.87,1.0,,,Health,,,General Funds,33.00109,False,0.14,1.41,16,100,138736.0
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,Department of Health,Operating,U,2026,637849.0,25.0,22.0,,,Health,,,Interdepartmental Transfers,0.637849,False,0.0,0.03,74,524,25514.0
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,Department of Health,Operating,N,2026,8827137.0,258.87,22.0,,,Health,,,Federal Funds,8.827137,False,0.04,0.38,35,240,34099.0
HTH100,COMMUNICABLE DISEASE AND PUBLIC HEALTH NURSING,HTH,Department of Health,Operating,P,2026,5311894.0,34.5,23.5,,,Health,,,Other Federal Funds,5.311894,False,0.02,0.23,45,305,153968.0
HTH131,DISEASE OUTBREAK CONTROL,HTH,Department of Health,Operating,A,2026,2333942.0,26.6,0.0,,,Health,,,General Funds,2.333942,False,0.01,0.1,60,419,87742.0
HTH131,DISEASE OUTBREAK CONTROL,HTH,Department of Health,Operating,N,2026,20255445.0,29.4,9.0,,,Health,,,Federal Funds,20.255445,False,0.09,0.86,20,157,688961.0
HTH131,DISEASE OUTBREAK CONTROL,HTH,Department of Health,Operating,P,2026,9378970.0,22.5,21.5,,,Health,,,Other Federal Funds,9.37897,False,0.04,0.4,30,230,416843.0
HTH210,HAWAII HEALTH SYSTEMS CORPORATION – CORPORATE OFFICE,HTH,Department of Health,Operating,B,2026,17509280.0,54.5,0.0,,,Health,,,Special Funds,17.50928,False,0.08,0.75,22,173,321271.0
HTH211,KAHUKU HOSPITAL,HTH,Department of Health,Operating,A,2026,2157500.0,,,,,Health,,,General Funds,2.1575,False,0.01,0.09,65,429,
HTH211,KAHUKU HOSPITAL,HTH,Department of Health,Capital Improvement,C,2026,5800000.0,,,,,Health,,,General Obligation Bond Fund,5.8,True,0.02,0.25,43,295,
HTH212,HAWAII HEALTH SYSTEMS CORPORATION –  REGIONS,HTH,Department of Health,Capital Improvement,C,2026,28839000.0,2337.85,0.0,,,Health,,,General Obligation Bond Fund,28.839,True,0.12,1.23,17,110,12336.0
HTH212,HAWAII HEALTH SYSTEMS CORPORATION –  REGIONS,HTH,Department of Health,Operating,A,2026,216537303.0,,,,,Health,,,General Funds,216.537303,False,0.93,9.23,3,26,
HTH212,HAWAII HEALTH SYSTEMS CORPORATION –  REGIONS,HTH,Department of Health,Operating,B,2026,582286185.0,2337.85,0.0,,,Health,,,Special Funds,582.286185,False,2.5,24.81,1,7,249069.0
HTH213,ALII COMMUNITY CARE,HTH,Department of Health,Operating,B,2026,3500000.0,,,,,Health,,,Special Funds,3.5,False,0.02,0.15,52,372,
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,Department of Health,Operating,A,2026,12000000.0,,,,,Health,,,General Funds,12.0,False,0.05,0.51,26,205,
HTH214,"MAUI HEALTH SYSTEM, A KFH LLC",HTH,Department of Health,Capital Improvement,C,2026,6000000.0,,,,,Health,,,General Obligation Bond Fund,6.0,True,0.03,0.26,42,291,
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Operating,A,2026,8000000.0,,,,,Health,,,General Funds,8.0,False,0.03,0.34,36,249,
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Capital Improvement,C,2026,5600000.0,439.0,0.0,,,Health,,,General Obligation Bond Fund,5.6,True,0.02,0.24,44,297,12756.0
HTH215,HHSC - OAHU REGION,HTH,Department of Health,Operating,B,2026,48500000.0,439.0,0.0,,,Health,,,Special Funds,48.5,False,0.21,2.07,12,76,110478.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,P,2026,137363.0,344.0,1.0,,,Health,,,Other Federal Funds,0.137363,False,0.0,0.01,90,585,399.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,N,2026,2333370.0,344.0,1.0,,,Health,,,Federal Funds,2.33337,False,0.01,0.1,61,420,6783.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,B,2026,11610000.0,392.5,49.5,,,Health,,,Special Funds,11.61,False,0.05,0.49,27,208,29580.0
HTH420,ADULT MENTAL HEALTH - OUTPATIENT,HTH,Department of Health,Operating,A,2026,89622044.0,392.5,49.5,,,Health,,,General Funds,89.622044,False,0.38,3.82,6,46,228336.0
HTH430,ADULT MENTAL HEALTH - INPATIENT,AGS,Department of Accounting and General Services,Capital Improvement,C,2026,23650000.0,873.0,20.0,,,Health,,,General Obligation Bond Fund,23.65,True,0.1,4.96,9,142,27090.0
HTH430,ADULT MENTAL HEALTH - INPATIENT,HTH,Department of Health,Operating,A,2026,157045865.0,873.0,20.0,,,Health,,,General Funds,157.045865,False,0.67,6.69,4,33,179892.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,N,2026,9038656.0,1.0,0.0,,,Health,,,Federal Funds,9.038656,False,0.04,0.39,33,234,9038656.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,P,2026,6654376.0,6.0,5.0,,,Health,,,Other Federal Funds,6.654376,False,0.03,0.28,41,277,1109063.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,B,2026,750000.0,29.0,0.0,,,Health,,,Special Funds,0.75,False,0.0,0.03,70,515,25862.0
HTH440,ALCOHOL AND DRUG ABUSE DIVISION,HTH,Department of Health,Operating,A,2026,20395713.0,29.0,0.0,,,Health,,,General Funds,20.395713,False,0.09,0.87,19,156,703300.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,B,2026,15375579.0,37.0,8.0,,,Health,,,Special Funds,15.375579,False,0.07,0.66,23,186,415556.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,N,2026,2339630.0,34.0,5.0,,,Health,,,Federal Funds,2.33963,False,0.01,0.1,59,418,68813.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,A,2026,63631355.0,167.5,8.0,,,Health,,,General Funds,63.631355,False,0.27,2.71,8,58,379889.0
HTH460,CHILD AND ADOLESCENT MENTAL HEALTH,HTH,Department of Health,Operating,U,2026,2281992.0,31.0,2.0,,,Health,,,Interdepartmental Transfers,2.281992,False,0.01,0.1,63,422,73613.0
HTH495,BEHAVIORAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,A,2026,210907.0,2.0,0.0,,,Health,,,General Funds,0.210907,False,0.0,0.01,87,572,105454.0
HTH501,DEVELOPMENTAL DISABILITIES,HTH,Department of Health,Operating,B,2026,7747738.0,6.0,1.0,,,Health,,,Special Funds,7.747738,False,0.03,0.33,37,252,1291290.0
HTH501,DEVELOPMENTAL DISABILITIES,HTH,Department of Health,Operating,A,2026,121506572.0,212.0,1.0,,,Health,,,General Funds,121.506572,False,0.52,5.18,5,37,573144.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,A,2026,724846.0,7.0,0.0,,,Human Services,,,General Funds,0.724846,False,0.0,0.03,71,520,103549.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,B,2026,2186855.0,13.0,0.0,,,Human Services,,,Special Funds,2.186855,False,0.01,0.09,64,427,168220.0
HTH520,DISABILITY AND COMMUNICATIONS ACCESS BOARD,HTH,Department of Health,Operating,U,2026,314641.0,2.0,0.0,,,Human Services,,,Interdepartmental Transfers,0.314641,False,0.0,0.01,82,556,157320.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,U,2026,101558.0,100.8,1.0,,,Health,,,Interdepartmental Transfers,0.101558,False,0.0,0.0,91,593,1008.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,N,2026,38121215.0,108.3,8.5,,,Health,,,Federal Funds,38.121215,False,0.16,1.62,14,92,351996.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,B,2026,17965804.0,13.4,2.0,,,Health,,,Special Funds,17.965804,False,0.08,0.77,21,171,1340732.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,A,2026,45499911.0,114.5,0.5,,,Health,,,General Funds,45.499911,False,0.2,1.94,13,80,397379.0
HTH560,FAMILY HEALTH SERVICES,HTH,Department of Health,Operating,P,2026,12523019.0,29.3,14.0,,,Health,,,Other Federal Funds,12.523019,False,0.05,0.53,25,203,427407.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,U,2026,1192408.0,3.0,2.0,,,Health,,,Interdepartmental Transfers,1.192408,False,0.01,0.05,67,474,397469.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,P,2026,6740166.0,27.0,17.5,,,Health,,,Other Federal Funds,6.740166,False,0.03,0.29,40,275,249636.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,B,2026,48706356.0,48.5,2.0,,,Health,,,Special Funds,48.706356,False,0.21,2.08,11,73,1004255.0
HTH590,CHRONIC DISEASE PREVENTION AND HEALTH PROMOTION,HTH,Department of Health,Operating,A,2026,7041748.0,48.5,2.0,,,Health,,,General Funds,7.041748,False,0.03,0.3,39,267,145191.0
HTH595,HEALTH RESOURCES ADMINISTRATION,HTH,Department of Health,Operating,A,2026,244093.0,2.0,0.0,,,Health,,,General Funds,0.244093,False,0.0,0.01,86,570,122046.0
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,Department of Health,Operating,B,2026,2578518.0,12.0,5.0,,,Health,,,Special Funds,2.578518,False,0.01,0.11,57,407,214876.0
HTH596,OFFICE OF MEDICAL CANNABIS CONTROL & REGULATION,HTH,Department of Health,Operating,A,2026,3109260.0,26.0,5.0,,,Health,,,General Funds,3.10926,False,0.01,0.13,53,385,119587.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,A,2026,9207720.0,127.0,0.0,,,Health,,,General Funds,9.20772,False,0.04,0.39,31,232,72502.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,B,2026,4487489.0,34.0,0.0,,,Health,,,Special Funds,4.487489,False,0.02,0.19,48,335,131985.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,N,2026,158000.0,2.0,0.0,,,Health,,,Federal Funds,0.158,False,0.0,0.01,89,582,79000.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,U,2026,271269.0,3.0,0.0,,,Health,,,Interdepartmental Transfers,0.271269,False,0.0,0.01,84,565,90423.0
HTH610,ENVIRONMENTAL HEALTH SERVICES,HTH,Department of Health,Operating,P,2026,396994.0,2.0,0.0,,,Health,,,Other Federal Funds,0.396994,False,0.0,0.02,80,549,198497.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,W,2026,23967.0,9.25,9.0,,,Health,,,Revolving Funds,0.023967,False,0.0,0.0,92,605,2591.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,N,2026,1029222.0,9.75,9.0,,,Health,,,Federal Funds,1.029222,False,0.0,0.04,68,488,105561.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,P,2026,429999.0,2.25,2.0,,,Health,,,Other Federal Funds,0.429999,False,0.0,0.02,78,546,191111.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,A,2026,9189196.0,69.0,0.0,,,Health,,,General Funds,9.189196,False,0.04,0.39,32,233,133177.0
HTH710,STATE LABORATORY SERVICES,HTH,Department of Health,Operating,B,2026,272901.0,2.75,2.0,,,Health,,,Special Funds,0.272901,False,0.0,0.01,83,564,99237.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,P,2026,4841562.0,23.6,2.0,,,Health,,,Other Federal Funds,4.841562,False,0.02,0.21,47,319,205151.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,B,2026,2355000.0,4.85,2.0,,,Health,,,Special Funds,2.355,False,0.01,0.1,58,416,485567.0
HTH720,HEALTH CARE ASSURANCE,HTH,Department of Health,Operating,A,2026,4030204.0,24.55,2.0,,,Health,,,General Funds,4.030204,False,0.02,0.17,50,348,164163.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,B,2026,22323419.0,16.0,6.0,,,Health,,,Special Funds,22.323419,False,0.1,0.95,18,146,1395214.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,P,2026,420000.0,13.0,3.0,,,Health,,,Other Federal Funds,0.42,False,0.0,0.02,79,547,32308.0
HTH730,EMERGENCY MEDICAL SERVICES AND INJURY PREVENTION SYSTEM,HTH,Department of Health,Operating,A,2026,59091232.0,12.2,2.2,,,Health,,,General Funds,59.091232,False,0.25,2.52,9,61,4843544.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,B,2026,530318.0,40.5,2.0,,,Health,,,Special Funds,0.530318,False,0.0,0.02,76,529,13094.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,P,2026,627294.0,7.0,2.0,,,Health,,,Other Federal Funds,0.627294,False,0.0,0.03,75,525,89613.0
HTH760,HEALTH STATUS MONITORING,HTH,Department of Health,Operating,A,2026,3079488.0,41.5,3.0,,,Health,,,General Funds,3.079488,False,0.01,0.13,54,387,74205.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,B,2026,80891943.0,63.0,4.0,,,Environment,,,Special Funds,80.891943,False,0.35,3.45,7,48,1283999.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,A,2026,7063978.0,91.0,1.0,,,Environment,,,General Funds,7.063978,False,0.03,0.3,38,266,77626.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,W,2026,260514599.0,44.0,1.0,,,Environment,,,Revolving Funds,260.514599,False,1.12,11.1,2,22,5920786.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,P,2026,8889111.0,11.25,4.0,,,Environment,,,Other Federal Funds,8.889111,False,0.04,0.38,34,238,790143.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Capital Improvement,N,2026,54964000.0,11.25,4.0,,,Environment,,Investment Capital,Federal Funds,54.964,True,0.24,2.34,10,65,4885689.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,U,2026,3013024.0,3.0,1.0,,,Environment,,,Interdepartmental Transfers,3.013024,False,0.01,0.13,55,388,1004341.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Operating,N,2026,4064084.0,34.5,1.0,,,Environment,,,Federal Funds,4.064084,False,0.02,0.17,49,347,117800.0
HTH840,ENVIRONMENTAL MANAGEMENT,HTH,Department of Health,Capital Improvement,C,2026,10995000.0,11.25,4.0,,,Environment,,,General Obligation Bond Fund,10.995,True,0.05,0.47,28,212,977333.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,N,2026,189937.0,2.75,0.6,,,Environment,,,Federal Funds,0.189937,False,0.0,0.01,88,576,69068.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,W,2026,2826328.0,11.6,0.6,,,Environment,,,Revolving Funds,2.826328,False,0.01,0.12,56,396,243649.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,P,2026,2330057.0,14.1,2.15,,,Environment,,,Other Federal Funds,2.330057,False,0.01,0.1,62,421,165252.0
HTH849,ENVIRONMENTAL HEALTH ADMINISTRATION,HTH,Department of Health,Operating,A,2026,3878888.0,30.75,1.25,,,Environment,,,General Funds,3.878888,False,0.02,0.17,51,356,126143.0
