county,department_code,department_name,section,fund_name,fund_category,fiscal_year,amount,program_name,positions,source
kauai,g-e-tax-fund,G.E. Tax Fund,Capital Improvement,G.E. Tax Fund,Trust & Other Funds,2026,275000.0,Waimea to Kekaha Shared Path,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,g-e-tax-fund,G.E. Tax Fund,Capital Improvement,G.E. Tax Fund,Trust & Other Funds,2026,800000.0,Hanapēpē Baseyard Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,g-e-tax-fund,G.E. Tax Fund,Capital Improvement,G.E. Tax Fund,Trust & Other Funds,2026,520000.0,Kekaha Road and Akialoa Road,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,g-e-tax-fund,G.E. Tax Fund,Capital Improvement,G.E. Tax Fund,Trust & Other Funds,2026,1500000.0,Pīkake Nuhou Roundabout,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,450000.0,CFD-Ho‘onani Road/Sidewalk Pedestrian Lane,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,400000.0,CFD-Lāwa‘i Road/Complete Sidewalk,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2000000.0,CFD-Po‘ipū Beach Pedestrian/Bicycle Access Project,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2252025.0,CFD-Po‘ipū Road Multimodal Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1312910.0,BMPs Refuse Transfer Stations Islandwide,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,24005.0,Captain Cook Field (Match to State),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,421382.0,CIP Contingency Fund,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,-4078.0,Coco Palms/KS SPS Bldg. Mods,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,47699.0,County Computer Servers and Storage,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,151800.0,County Network Infrastructure,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,52159.0,County Video Conferencing,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,165000.0,Design and Permitting to Replace Cart Barn Building,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1200000.0,Document Scanning,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,13322.0,Electrical Upgrades & Repairs Various County,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,25000.0,‘Ele‘ele Fire Station SPS Rehabilitation (Design),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,17150.0,Finance and Accounting ERP,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,18119.0,Fire Station Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,40474.0,Habitat Conservation Plan,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,22235.0,Hanapēpē Multi-Purpose Facility Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,413942.0,Hanapēpē Stadium (County Match to State,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,-500000.0,Hanapēpē Stadium Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,569994.0,Helicopter Hangar (Construction),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,20181.0,Host Community Benefits - Interest through,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,672188.0,Host Community Benefits - Kekaha,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,300369.0,"HRMS, Payroll & Personnel",,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,4843248.0,Islandwide Playcourt Resurfacing,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,150640.0,Islandwide Playground Equipment,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,41152.0,Kapa‘a Fire Station Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1475.0,Kapa‘a Pool Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,10010.0,Kapa‘a Stadium Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1675000.0,Kekaha Landfill Expansion Lateral Cell 3,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,100000.0,Kekaha Landfill Maint. Monitoring Wells,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1693288.0,Kekaha Landfill Phase II Vertical Construction of,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1650000.0,"Kekaha, Waimea, Hanapepe Parks Resurface (Match",,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2950000.0,KPAL Sports Complex,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,7981648.0,KPD HVAC and Electrical Repairs,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,7511375.0,KWMCH Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,18001.0,Land Information Management System,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1099915.0,Levee Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,838726.0,Lighted Skatepark/Pickeball Nāwiliwili & Hanapēpē,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1900000.0,Līhu‘e Baseball Field Upgrades,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,25020.0,Līhu‘e WWTP Effluent Disposal Evaluation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,505721.0,Līhu‘e WWTP Integrate UIC 2,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,-700.0,"Morgan’s Pond Repairs, Planning, Permitting",,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,25020.0,National Fitness Campaign Studio Court,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,920791.0,New Landfill Development and Engineering,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,36602.0,Park Light Renovations,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,537619.0,Pi‘ikoi Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2249000.0,Planning Department Move,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2897754.0,Public Safety and Communication Systems,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,191908.0,Puhi Park ADA Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,24075.0,Recycling Center Roof Structural & Replacement,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,438886.0,Replace/Improve Comfort Stations Various,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,450000.0,Rodeo Arena,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,35000.0,Salt Pond Beach Park Facility Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,15738.0,Sewer Pump Station Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,393162.0,Skateboard Parks (Design & Development),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,32808.0,Solid Waste Solutions,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1295.0,Tactical Rifle Rated Ready Shooting Range,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,700000.0,Twin Reservoirs Decommissioning,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1000000.0,Veterans Cemetery Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,24025.0,Vidinha Stadium Improvements (County Match to State,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1156200.0,Wailua GC Cart Path Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,700000.0,Wailua Golf Clubhouse Roof Replacement,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,525000.0,Wailua Golf Course #10 Tee Pump,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,33744.0,Wailua WWTP Fac. Update Plan,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1700.0,Waimea 400 Drainage Study,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,43170.0,Waimea Dairy and Captain Cook SPS Rehabilitation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2178672.0,Waimea/Kekaha ADA Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,403209.0,Waimea Neighborhood Center Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,125000.0,Waimea Theater Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,25040.0,Waimea Uuku Road Sewerline Sag Repair (Design),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,24005.0,Wanini Lifeguard Towers,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1000000.0,Wastewater Facilites Tsunami Zone & Climate,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,48235.0,Wastewater Facility Plan Update,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,-478.0,WWTP Office and Restroom Renewal,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,5000000.0,512 Fund Affordable Housing Parcel,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,28125000.0,512 Fund Affordable Housing Projects,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,670000.0,Countywide Office Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1500000.0,Hanapepe Stadium (County Match to State,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,500000.0,Helicopter Landing Pad EA,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,800000.0,Historic County Bldg/Annex Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,2500000.0,Līhu‘e Facility Plan Update - Collection System,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,475000.0,North Vidinha Restroom,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,8000000.0,Vidinha Stadium Improvements (County Match to State,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,104556.0,Wailua WWTP Sewer Line Repair,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,800000.0,Waimea 400 Park,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,1000000.0,Waimea WWTP Facility Plan Phase II,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,general-fund,General Fund,Capital Improvement,General Fund,General Fund,2026,800000.0,WWTP Drying Bed Repairs,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,429297.0,Biennial Bridge Inspections,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,101282.0,County Bridge Inspections,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,23000.0,Electric Bus Charging Stations (County Low-No Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,8.0,T23000 - -,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,12069.0,Hanapēpē Bridge Pedestrian Walkway Replacement,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,375000.0,Hanapēpē Moi Road Pedestrian Safety Impv.,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,10619.0,Hanapēpē Road Resurfacing (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,310875.0,Kapahi Bridge Replacement (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,16946.0,Maluhia/Kōloa Improvements (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,21037.0,Olohena Improvements (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,24619.0,Puhi Road Construction Ph I (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,45135.0,Pu‘uopae Bridge Design,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,21030.0,Repair Shop Phase I (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,2116.0,Resurfacing Various Collector Roads (County Match),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,highway-fund,Highway Fund,Capital Improvement,Highway Fund,Special / Enterprise Funds,2026,68080.0,Speed Hump/Traffic Calming Program,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,public-access-open-space-natural-resources-preservation-fund,"Public Access, Open Space & Natural Resources Preservation Fund",Capital Improvement,"Public Access, Open Space & Natural Resources Preservation Fund",Trust & Other Funds,2026,689800.0,Hanapēpē Property (065),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,public-access-open-space-natural-resources-preservation-fund,"Public Access, Open Space & Natural Resources Preservation Fund",Capital Improvement,"Public Access, Open Space & Natural Resources Preservation Fund",Trust & Other Funds,2026,754200.0,Hanapēpē Property (071),,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,public-access-open-space-natural-resources-preservation-fund,"Public Access, Open Space & Natural Resources Preservation Fund",Capital Improvement,"Public Access, Open Space & Natural Resources Preservation Fund",Trust & Other Funds,2026,199714.0,Kaumumene Costal Access,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,sewer-trust-fund,Sewer Trust Fund,Capital Improvement,Sewer Trust Fund,Trust & Other Funds,2026,10014.0,Wailua WWTP Improvements/Renovation,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,1.0,Park Impv. Waimea Dist. Grant,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,565.0,Kalāheo Gym Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,46125.0,Kalawai Park Basketball/Tennis Resurfacing,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,9268.0,"Park Impv. & Equip., Kōloa Dist.",,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,11000.0,"Park Impv. Grant, Kōloa Dist.",,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,12932.0,KWMCH Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,26022.0,Park Impv.: Līhu‘e Dist. Grant,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,10010.0,Kapa‘a Stadium Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,94698.0,‘Anini Beach Park Improvements,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
kauai,special-trust-fund-for-parks-playgrounds,Special Trust Fund for Parks & Playgrounds,Capital Improvement,Special Trust Fund for Parks & Playgrounds,Trust & Other Funds,2026,32111.0,Park Impv. & Equip. Hanalei Dist.,,Kauaʻi CIP ordinance (fy2026_cip_b-2025-906)
